ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short Description",Description,"Date sale price starts","Date sale price ends","Tax Status","Tax Class","In stock?","Backorders allowed?","Sold individually?","Weight (unit)","Length (unit)","Width (unit)","Height (unit)","Allow customer reviews?","Purchase Note",Price,"Regular Price",Stock,Categories,Tags,"Shipping Class",Images,"Download Limit","Download Expiry Days",Parent,Upsells,Cross-sells,Position,"Attribute 1 Name","Attribute 1 Value(s)","Attribute 1 Visible","Attribute 1 Global","Attribute 2 Name","Attribute 2 Value(s)","Attribute 2 Visible","Attribute 2 Global","Attribute 3 Name","Attribute 3 Value(s)","Attribute 3 Visible","Attribute 3 Global","Attribute 4 Name","Attribute 4 Value(s)","Attribute 4 Visible","Attribute 4 Global","Attribute 5 Name","Attribute 5 Value(s)","Attribute 5 Visible","Attribute 5 Global","Attribute 6 Name","Attribute 6 Value(s)","Attribute 6 Visible","Attribute 6 Global","Attribute 7 Name","Attribute 7 Value(s)","Attribute 7 Visible","Attribute 7 Global","Attribute 8 Name","Attribute 8 Value(s)","Attribute 8 Visible","Attribute 8 Global"
,simple,558983,"Туфлі Vikttorio Favo AV2 558983 Серебристі",1,0,visible,,"Розмірність моделі: повномірки
Верх: натуральна шкіра
Підошва: поліуретан
Колір: cрібло
Виробництво: Україна, Харків
Розмірна таблиця:

Довжина по устілці:


36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см

41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,1035,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/10127/tufl-vikttorio-favo-av2-558983-silver,1-1080x1080.webp",,,,,,0,id,10127,1,0,Розмір,36,1,0,Стать,Жіночий,1,0,Сезон,Осінній,1,0,Країна,"Україна Харків",1,0,Виробник,Vikttorio,1,0,,,,,Бренд,Vikttorio,1,0
,simple,558964,"Туфлі Vikttorio Lana GS 558964 Full Чорні",1,0,visible,,"Розмірність моделі: повномірки
Верх: натуральна шкіра
Підошва: поліуретан
Колір: чорні
Виробництво: Україна, Харків
Розмірна таблиця:

Довжина по устілці:


36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см

41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,1035,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/10122/tufl-vikttorio-lana-gs-558964-full-black,1-1080x1080.webp",,,,,,0,id,10122,1,0,Розмір,36,1,0,Стать,Жіночий,1,0,Сезон,Осінній,1,0,Країна,"Україна Харків",1,0,Виробник,Vikttorio,1,0,,,,,Бренд,Vikttorio,1,0
,simple,558981,"Туфлі Vikttorio Dana GQ2 558981 Сірий",1,0,visible,,"Розмірність моделі: повномірки
Верх: натуральна замша
Підошва: поліуретан
Колір: сірі
Виробництво: Україна, Харків
Розмірна таблиця:

Довжина по устілці:


36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см

41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,1035,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/10126/tufl-vikttorio-dana-gq2-558981-gray,1-1080x1080.webp",,,,,,0,id,10126,1,0,Розмір,"37, 39, 40",1,0,Стать,Жіночий,1,0,Сезон,Осінній,1,0,Країна,"Україна Харків",1,0,Виробник,Vikttorio,1,0,,,,,Бренд,Vikttorio,1,0
,simple,558965,"Туфлі Vikttorio Lana GS 558965 Серебристі",1,0,visible,,"Розмірність моделі: повномірки
Верх: натуральна шкіра
Підошва: поліуретан
Колір: срібло
Виробництво: Україна, Харків
Розмірна таблиця:

Довжина по устілці:


36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см

41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,1035,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/10103/tufl-vikttorio-lana-gs-558965-silver,1-1080x1080.webp",,,,,,0,id,10103,1,0,Розмір,"36, 38",1,0,Стать,Жіночий,1,0,Сезон,Осінній,1,0,Країна,"Україна Харків",1,0,Виробник,Vikttorio,1,0,,,,,Бренд,Vikttorio,1,0
,simple,558963,"Туфлі Vikttorio Lana GS 558963 Бежеві",1,0,visible,,"Розмірність моделі: повномірки
Верх: натуральна шкіра
Підошва: поліуретан
Колір: бежеві
Виробництво: Україна, Харків
Розмірна таблиця:

Довжина по устілці:


36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см

41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,1035,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/10102/tufl-vikttorio-lana-gs-558963-beige,3-1080x1080.webp",,,,,,0,id,10102,1,0,Розмір,"36, 38",1,0,Стать,Жіночий,1,0,Сезон,Осінній,1,0,Країна,"Україна Харків",1,0,Виробник,Vikttorio,1,0,,,,,Бренд,Vikttorio,1,0
,simple,558646,"Туфлі Vikttorio Riko S2 558646 Серебристі",1,0,visible,,"Розмірність моделі: повномірки
Верх: натуральна шкіра
Підошва: поліуретан
Платформа:  3 см 6 см
Колір: срібло
Виробник: Україна, Харків
Розмірна таблиця:

Довжина по устілці
36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см

41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,1035,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/10078/tufl-vikttorio-riko-s2-558646-silver,1-1080x1080.webp",,,,,,0,id,10078,1,0,Розмір,37,1,0,Стать,Жіночий,1,0,Сезон,Осінній,1,0,Країна,"Україна Харків",1,0,Виробник,Vikttorio,1,0,,,,,Бренд,Vikttorio,1,0
,simple,556793,"Туфлі Carlo Pachini 5029 556793 Білі",1,0,visible,,"Якісні та стильні туфлі жіночі модельні – це справжній прорив в світі моди, адже представлена модель втілила в собі всі популярні тренди. Туфлі жіночі шкіряні виконані в бездоганному білому кольорі, доповненому чорною підошвою і шнурівкою. Якість виробу гарантує його витривалість та стійкість до різноманітних зовнішніх подразників.

Розмірність моделі: повномірки
Верх: натуральна шкіра
Підошва: поліуретан
Колір: білі
Виробник: Україна, Харків
Розмірна таблиця:

Довжина по устілці
36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см

41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,1035,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/9831/tufl-carlo-pachini-5029-556793-white,3-1080x1080.webp",,,,,,0,id,9831,1,0,Розмір,"36, 37",1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"Україна Харків",1,0,Виробник,"Carlo Pachini",1,0,,,,,Бренд,"Carlo Pachini",1,0
,simple,556749,"Туфли замшевые Belali Beloli 1937-5 NO 556749 Blue",1,0,visible,," Вам здається, що блакитний колір – погане рішення для літнього жіночого взуття? Туфлі замшеві жіночі від популярної компанії Belali Beloli довели, що блакитний може стильно доповнити взуття. При цьому вони дуже якісні та комфортні у носінні, що безсумнівно являється основним фактором при виборі брендового жіночого взуття. 
Размерность модели: повномірки
Верх: натуральная замша
Подошва: полиуретан
Цвет: блакитний
Каблук: 6,5см
Производство: Украина, Харьков

Размерная таблица:

Длина по стельке:


36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см
",,,taxable,standard,1,0,0,,,,,1,,,1035,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/9212/tufli-zamshevye-belali-beloli-1937-5-no-556749-blue-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/231401/IMG_E0604-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/231401/IMG_0578-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/231401/IMG_0576-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/231401/IMG_0574-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/231401/IMG_0573-1080x1080.webp",,,,,,0,id,9212,1,0,Розмір,37,1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"Україна Харків",1,0,Виробник,"Belali Beloli",1,0,,,,,Бренд,Belali-Beloli,1,0
,simple,556735,"Туфлі замшеві Markos 8057 NO 556735 Червоні",1,0,visible,,"Якщо ви відноситесь до справжніх модниць пропонуємо купити туфлі жіночі на каблуку у нас. Ми гарантуємо високу якість представленої моделі – використання поліуретану і натуральної замші робить брендове жіноче взуття одним з найкращих. Яскравий червоний колір поверхні має ефектний вигляд і вдало доповнить будь-який образ. 

Розмірність моделі: повномірки
Верх: натуральна шкіра 
Підошва: поліуретан
Колір: червоний
Каблук: 8,5 см
Виробництво: Україна, Харків

Розмірна таблиця:

Довжина по устілці:
35р 23 см

36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см
",,,taxable,standard,1,0,0,,,,,1,,,1215,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/9189/tufli-zamshevye-markos-8057-no-556735-red-5-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211217/IMG_0049-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211217/IMG_0050-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211217/IMG_0051-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211217/IMG_E0094-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211217/IMG_0048-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/9189/tufli-zamshevye-markos-8057-no-556735-red,1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/9189/tufli-zamshevye-markos-8057-no-556735-red,2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/9189/tufli-zamshevye-markos-8057-no-556735-red,3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/9189/tufli-zamshevye-markos-8057-no-556735-red,4-1080x1080.webp",,,,,,0,id,9189,1,0,Розмір,40,1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"Україна Харків",1,0,Виробник,Markos,1,0,,,,,Бренд,Markos,1,0
,simple,556690,"Туфлі шкіряні Markos 8057 NO 556690 Чорні",1,0,visible,,"Туфлі жіночі чорного кольору представили в своєму образі мінімалізм та витончені деталі. Носок моделі повністю закритий високоякісною шкірою, а каблук з висотою 8,5 см виготовлений з поліуретану. Класичні туфлі жіночі надзвичайно легко сидять на нозі і не натирають: ходьба в них не викликає дискомфортних відчуттів.

Розмірність моделі: повномірки
Верх: натуральна шкіра 
Підошва: поліуретан
Колір: чорний
Каблук: 8,5 см
Виробництво: Україна, Харків

Розмірна таблиця:

Довжина по устілці:
35р 23 см

36р 23,5 см

37р 24 см

38р 25 см

39р 25,5 см

40р 26 см
",,,taxable,standard,1,0,0,,,,,1,,,1215,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/9188/tufli-kozhanye-markos-8057-no-556690-black-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211157/IMG_0047-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211157/IMG_0045-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211157/IMG_0043-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211157/IMG_0039-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/04/211157/IMG_E0098-1080x1080.webp",,,,,,0,id,9188,1,0,Розмір,"36, 40",1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"Україна Харків",1,0,Виробник,Markos,1,0,,,,,Бренд,Markos,1,0
,simple,556294,"Туфли Lino Marano АC112 556294 Чорні",1,0,visible,,"Размерность модели: повномірки
Верх: высококачественная экокожа
Подошва: полиуретан
Цвет: черный
Производство: Китай
Размерная таблица:
Длина по стельке:
35р 23 см
36р 23,5 см
37р 24 см
38р 25 см
39р 25,5 см
40р 26 см
41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,630,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/8897/tufli-lino-marano-ac112-556294-black-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251932/IMG_20190307_143738-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251932/IMG_20190307_143649-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251932/IMG_20190307_143620-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251932/IMG_20190307_143602-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251932/IMG_20190307_143458-1080x1080.webp",,,,,,0,id,8897,1,0,Розмір,37,1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"В'єтнам Women",1,0,Виробник,"Lino Marano",1,0,,,,,Бренд,"Lino Marano",1,0
,simple,556293,"Туфлі Lino Marano Н206 556293 Чорні",1,0,visible,,"Розмірність моделі: повномірки
Верх: високоякісна екошкіра
Підошва: поліуретан
Колір: чорний
Виробництво: Китай
Розмірна таблиця:
Довжина по устілці:
35р 23 см
36р 23,5 см
37р 24 см
38р 25 см
39р 25,5 см
40р 26 см
41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,630,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/8895/tufli-lino-marano-n206-556293-black-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251910/IMG_20190307_140517-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251910/IMG_20190307_140311-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251910/IMG_20190307_140228-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251910/IMG_20190307_135953-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251910/IMG_20190307_135818-1080x1080.webp",,,,,,0,id,8895,1,0,Розмір,37,1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"В'єтнам Women",1,0,Виробник,"Lino Marano",1,0,,,,,Бренд,"Lino Marano",1,0
,simple,556297,"Туфли Lino Marano АС133 556297 Чорні",1,0,visible,,"Размерность модели: повномірки
Верх: высококачественная экокожа
Подошва: полиуретан
Цвет: черный
Производство: Китай
Размерная таблица:
Длина по стельке:
35р 23 см
36р 23,5 см
37р 24 см
38р 25 см
39р 25,5 см
40р 26 см
41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,675,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/8894/tufli-lino-marano-as133-556297-black-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251915/IMG_20190307_145452-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251915/IMG_20190307_145137-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251915/IMG_20190307_144847-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251915/IMG_20190307_144809-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251915/IMG_20190307_144751-1080x1080.webp",,,,,,0,id,8894,1,0,Розмір,35,1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"В'єтнам Women",1,0,Виробник,"Lino Marano",1,0,,,,,Бренд,"Lino Marano",1,0
,simple,556298,"Туфли Lino Marano АС165 556298 Чорні",1,0,visible,,"Размерность модели: повномірки
Верх: высококачественная экокожа
Подошва: полиуретан
Цвет: черный
Производство: Китай
Размерная таблица:
Длина по стельке:
35р 23 см
36р 23,5 см
37р 24 см
38р 25 см
39р 25,5 см
40р 26 см
41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,748.5,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/8893/tufli-lino-marano-as165-556298-black-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251920/IMG_20190307_144206-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251920/IMG_20190307_144002-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251920/IMG_20190307_143945-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/251920/IMG_20190307_143908-1080x1080.webp",,,,,,0,id,8893,1,0,Розмір,35,1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"В'єтнам Women",1,0,Виробник,"Lino Marano",1,0,,,,,Бренд,"Lino Marano",1,0
,simple,556199,"Туфлі шкіряні Carlo Pachini 2525 FS 556199 Чорні",1,0,visible,,"Розмірність моделі: маломірки
Верх: натуральна шкіра
Підошва: поліуретан
Колір: чорний
Виробництво: Україна, Харків

Розмірна таблиця:
Довжина по устілці:
35р 23 см
36р 23,5 см
37р 24 см
38р 25 см
39р 25,5 см
40р 26 см
41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,1080,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/8844/tufli-kozhanye-carlo-pachini-2525-fs-556199-black-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/231439/Screenshot_2019-03-19-11-14-24-416_com-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/231439/IMG_20190307_112959-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/231439/IMG_20190307_112944-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/231439/IMG_20190307_112938-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/231439/IMG_20190307_112930-1080x1080.webp",,,,,,0,id,8844,1,0,Розмір,37,1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"Україна Харків",1,0,Виробник,"Carlo Pachini",1,0,,,,,Бренд,"Carlo Pachini",1,0
,simple,556080,"Туфлі жіночі ANRI de collo 703/334 АL 556080 Чорні",1,0,visible,,"Розмірність моделі: повномірки
Верх: натуральна шкіра
Підошва: поліуретан
Колір: чорний
Виробництво Україна, Харків
Розмірна таблиця:
Довжина по устілці
35р 23 см
36р 23,5 см
37р 24 см
38р 25 см
39р 25,5 см
40р 26 см
41р 27 см
",,,taxable,standard,1,0,0,,,,,1,,,823.5,,"Жіноче взуття > Туфлі",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/8693/tufli-zhenskie-anri-de-collo-703-334-al-556080-black-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/081059/image_98-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/081059/image_100-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/081059/image_99-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/081059/image_101-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/products/2019/03/081059/image_91-1080x1080.webp",,,,,,0,id,8693,1,0,Розмір,38,1,0,Стать,Жіночий,1,0,Сезон,Весняний,1,0,Країна,"Україна Харків",1,0,Виробник,"Anri De Collo",1,0,,,,,Бренд,"ANRI De Collo",1,0
,simple,579279,"Лофери Aesd 932-48 Ж 579279 Чорні",1,0,visible,,"Розмірність моделі: маломіркиВерх: натуральний замшПідошва: поліуретанКолір: чорнийВиробництво: В'єтнам
Розмірна таблиця:Довжина по устілці:
36 розмір 23 см37 розмір 23,5 см38 розмір 24 см39 розмір 25 см40 розмір 25,5 см
",,,taxable,standard,1,0,0,,,,,1,,,825,,"Жіноче взуття > Лофери",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12783/lofery-aesd-932-48-zh-579279-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12783/lofery-aesd-932-48-zh-579279-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12783/lofery-aesd-932-48-zh-579279-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12783/lofery-aesd-932-48-zh-579279-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12783/lofery-aesd-932-48-zh-579279-chernye-5-1080x1080.webp",,,,,,0,id,12783,1,0,Розмір,"36, 37, 38, 39, 40, 41",1,0,Стать,Жіночий,1,0,Сезон,"Літо 2021",1,0,Країна,"В'єтнам Women",1,0,Виробник,Aesd,1,0,Видео,https://www.youtube.com/watch?v=FSf39XOy-Ys,1,0,Бренд,Unknown,1,0
,simple,579278,"Лофери Aesd 932-45 Ж 579278 Чорні",1,0,visible,,"Розмірність моделі: маломіркиВерх: еко шкіраПідошва: поліуретанКолір: чорнийВиробництво: В'єтнам
Розмірна таблиця:Довжина по устілці:
36 розмір 23 см37 розмір 23,5 см38 розмір 24 см39 розмір 25 см40 розмір 25,5 см
",,,taxable,standard,1,0,0,,,,,1,,,825,,"Жіноче взуття > Лофери",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12782/lofery-aesd-932-45-zh-579278-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12782/lofery-aesd-932-45-zh-579278-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12782/lofery-aesd-932-45-zh-579278-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12782/lofery-aesd-932-45-zh-579278-chernye-4-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12782/lofery-aesd-932-45-zh-579278-chernye-5-1080x1080.webp",,,,,,0,id,12782,1,0,Розмір,"36, 37, 38, 39, 40, 41",1,0,Стать,Жіночий,1,0,Сезон,"Літо 2021",1,0,Країна,"В'єтнам Women",1,0,Виробник,Aesd,1,0,Видео,https://www.youtube.com/watch?v=KAwK4V_pe-Y,1,0,Бренд,Unknown,1,0
,simple,579015,"Лофери Auris 2107 Ж 579015 Бежеві",1,0,visible,,"Розмірність моделі: повноміркиВерх: натуральна шкіраПідошва: пінкаКолір: бежевийВиробник: Україна, Харків
Розмірна таблиця:Довжина по устілці
Размерная таблица:Длина по стельке
36 розмір - 23,5 см37 розмір - 24 см38 розмір - 25 см39 розмір - 25,5 см40 розмір - 26 см41 розмір - 27 см
",,,taxable,standard,1,0,0,,,,,1,,,2085,,"Жіноче взуття > Лофери",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12590/lofery-auris-2107-zh-579015-bezhevye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12590/lofery-auris-2107-zh-579015-bezhevye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12590/lofery-auris-2107-zh-579015-bezhevye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12590/lofery-auris-2107-zh-579015-bezhevye-4-1080x1080.webp",,,,,,0,id,12590,1,0,Розмір,"36, 37, 38, 39, 40, 41",1,0,Стать,Жіночий,1,0,Сезон,"Весна 2021",1,0,Країна,"Україна Харків",1,0,Виробник,Auris,1,0,Видео,https://www.youtube.com/watch?v=q8F8Pv4QeEk,1,0,Бренд,Auris,1,0
,simple,579012,"Лофери Arcoboletto 161 Ж 579012 Бежеві",1,0,visible,,"Розмірність моделі: повноміркиВерх: натуральна шкіраПідошва: пінкаКолір: бежевийВиробник: Україна, Харків
Розмірна таблиця:Довжина по устілці
Размерная таблица:Длина по стельке
36 розмір - 23,5 см37 розмір - 24 см38 розмір - 25 см39 розмір - 25,5 см40 розмір - 26 см41 розмір - 27 см
",,,taxable,standard,1,0,0,,,,,1,,,2325,,"Жіноче взуття > Лофери",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12578/lofery-arcoboletto-161-zh-579012-bezhevye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12578/lofery-arcoboletto-161-zh-579012-bezhevye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12578/lofery-arcoboletto-161-zh-579012-bezhevye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12578/lofery-arcoboletto-161-zh-579012-bezhevye-4-1080x1080.webp",,,,,,0,id,12578,1,0,Розмір,"36, 37, 38, 39, 40, 41",1,0,Стать,Жіночий,1,0,Сезон,"Весна 2021",1,0,Країна,"Україна Харків",1,0,Виробник,Arcoboletto,1,0,Видео,https://www.youtube.com/watch?v=w_M47j9cHiA,1,0,Бренд,Arcoboletto,1,0
,simple,578866,"Лофери Arcoboletto 161 Ж 578866 Чорні",1,0,visible,,"Розмірність моделі: повноміркиВерх: натуральна шкіраПідошва: пінкаКолір: чорнийВиробник: Україна, Харків
Розмірна таблиця:Довжина по устілці
Размерная таблица:Длина по стельке
36 розмір - 23,5 см37 розмір - 24 см38 розмір - 25 см39 розмір - 25,5 см40 розмір - 26 см41 розмір - 27 см
",,,taxable,standard,1,0,0,,,,,1,,,2325,,"Жіноче взуття > Лофери",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12475/lofery-arcoboletto-161-zh-578866-chernye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12475/lofery-arcoboletto-161-zh-578866-chernye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12475/lofery-arcoboletto-161-zh-578866-chernye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12475/lofery-arcoboletto-161-zh-578866-chernye-4-1080x1080.webp",,,,,,0,id,12475,1,0,Розмір,"36, 37, 38, 39, 40, 41",1,0,Стать,Жіночий,1,0,Сезон,"Весна 2021",1,0,Країна,"Україна Харків",1,0,Виробник,Arcoboletto,1,0,Видео,https://www.youtube.com/watch?v=Vr3OX851pW4,1,0,Бренд,Arcoboletto,1,0
,simple,578981,"Лофери Auris 2106 Ж 578981 Бежеві",1,0,visible,,"Розмірність моделі: повноміркиВерх: натуральна шкіраПідошва: поліуретанКолір: бежевийВиробник: Україна, Харків
Розмірна таблиця:Довжина по устілці
Размерная таблица:Длина по стельке
36 розмір - 23,5 см37 розмір - 24 см38 розмір - 25 см39 розмір - 25,5 см40 розмір - 26 см
",,,taxable,standard,1,0,0,,,,,1,,,1935,,"Жіноче взуття > Лофери",,,"https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12558/lofery-auris-2106-zh-578981-bezhevye-1-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12558/lofery-auris-2106-zh-578981-bezhevye-2-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12558/lofery-auris-2106-zh-578981-bezhevye-3-1080x1080.webp, https://sezon.ua/image/cache/webp/catalog/image/easyfoto/12558/lofery-auris-2106-zh-578981-bezhevye-4-1080x1080.webp",,,,,,0,id,12558,1,0,Розмір,"36, 37, 38, 39, 40",1,0,Стать,Жіночий,1,0,Сезон,"Весна 2021",1,0,Країна,"Україна Харків",1,0,Виробник,Auris,1,0,Видео,https://www.youtube.com/watch?v=ZqzrEu9ChoY,1,0,Бренд,Auris,1,0
